code,name,category_path,unit,first_date,last_date,n_observations,n_quoted
288,calibro B,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,311,22
289,calibro A,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,322,60
290,calibro AA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,321,56
291,calibro AAA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,315,32
292,calibro C,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,315,46
293,calibro B,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,325,86
294,calibro A,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,327,95
295,calibro AA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,327,89
296,calibro AAA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,324,73
297,abate fetel (calibro 65 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,374,236
298,butirra prec. morettini (calibro 60 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,306,8
299,conference (calibro 65 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,304,0
300,kaiser (calibro 65 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,340,120
301,decana del comizio (calibro 65 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,318,46
302,dott. guiot (calibro 60 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,304,0
303,max red bartlett (calibro 60 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,317,42
304,s. lucia (calibro 60 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,327,73
305,s. maria (calibro 60 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,319,47
306,williams b.c. (calibro 60 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PERE,EUR/kg,2016-01-11,2022-07-25,357,184
307,calibro C,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-25,304,0
308,calibro B,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,307,9
309,calibro A,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,316,48
310,calibro AA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,320,61
311,calibro AAA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,319,48
312,calibro C,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,314,39
313,calibro B,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,320,69
314,calibro A,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,323,81
315,calibro AA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,322,74
316,calibro AAA,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PESCHE > A pasta GIALLA,EUR/kg,2016-01-11,2022-07-30,321,59
317,angeleno,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SUSINE,EUR/kg,2016-01-11,2022-07-25,309,19
318,black stark - diamond,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SUSINE,EUR/kg,2016-01-11,2022-07-25,304,2
319,blue free,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SUSINE,EUR/kg,2016-01-11,2022-07-25,304,0
320,goccia doro,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SUSINE,EUR/kg,2016-01-11,2022-07-30,305,2
321,grossa di Felisio,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SUSINE,EUR/kg,2016-01-11,2022-07-25,308,13
322,president,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SUSINE,EUR/kg,2016-01-11,2022-07-25,304,1
323,stanley,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SUSINE,EUR/kg,2016-01-11,2022-07-25,315,46
324,pesanti,Prodotti avicunicoli a peso vivo > POLLI (prezzo base per Kg.) > d'all. int. a terra a pigmentazione bianca,EUR/kg,2016-01-08,2016-12-16,45,45
325,leggeri,Prodotti avicunicoli a peso vivo > POLLI (prezzo base per Kg.) > d'all. int. a terra a pigmentazione gialla,EUR/kg,2016-01-08,2016-12-16,45,45
326,pesanti,Prodotti avicunicoli a peso vivo > POLLI (prezzo base per Kg.) > d'all. int. a terra a pigmentazione gialla,EUR/kg,2016-01-08,2016-12-16,45,45
327,medie,Avicunicoli > Prodotti avicunicoli a peso vivo > GALLINE (prezzo base per Kg.) > d'all. intensivo a terra,EUR/kg,2016-01-15,2016-01-15,1,1
328,pesanti,Prodotti avicunicoli a peso vivo > GALLINE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
329,livornesi,Prodotti avicunicoli a peso vivo > GALLINE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
330,leggere,Avicunicoli > Prodotti avicunicoli a peso vivo > GALLINE (prezzo base per Kg.) > d'all. intensivo in batteria,EUR/kg,2016-01-15,2016-01-15,1,1
331,rosse,Prodotti avicunicoli a peso vivo > GALLINE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
332,Oche,Prodotti avicunicoli a peso vivo > OCHE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,509,95
333,anitre mute,Prodotti avicunicoli a peso vivo > ANITRE MUTE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
334,maschi pesanti da taglio,Prodotti avicunicoli a peso vivo > ANITRE MUTE (prezzo base per Kg.),EUR/kg,2016-01-08,2016-12-16,45,45
335,d'allevamento tradizionale,Prodotti avicunicoli a peso vivo > FARAONE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
336,"mini da kg. 3,5/4,2",Prodotti avicunicoli a peso vivo > TACCHINI (prezzo base per Kg.) > Tacchine,EUR/kg,2016-01-08,2026-08-31,508,94
337,"medie da kg. 4,5/5,5",Prodotti avicunicoli a peso vivo > TACCHINI (prezzo base per Kg.) > Tacchine,EUR/kg,2016-01-08,2026-08-31,508,94
338,femmine,Prodotti avicunicoli a peso vivo > TACCHINI (prezzo base per Kg.) > Tacchini Pesanti,EUR/kg,2016-01-08,2017-01-13,46,45
339,maschi,Prodotti avicunicoli a peso vivo > TACCHINI (prezzo base per Kg.) > Tacchini Pesanti,EUR/kg,2016-01-08,2017-01-13,46,45
340,d'allevamento tradizionale (età minima 180 gg ),Prodotti avicunicoli a peso vivo > CAPPONI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,509,96
341,Golden tipo Comet,Prodotti avicunicoli a peso vivo > GALLI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
342,Tipo Livornese,Prodotti avicunicoli a peso vivo > GALLI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
343,altri,Prodotti avicunicoli a peso vivo > GALLETTI (prezzo base per Kg.),EUR/kg,2016-01-08,2016-12-16,45,45
344,XL grandissime da 73 gr. e più,"Prodotti avicunicoli a peso vivo > UOVA (prezzo base per 100) > fresche cat ""A"": Provenienti da ALLEVAMENTI IN GABBIA ARRICCHITA",EUR/100pz,2016-01-08,2026-08-31,652,643
345,L grandi da 63 a 72 gr.,"Prodotti avicunicoli a peso vivo > UOVA (prezzo base per 100) > fresche cat ""A"": Provenienti da ALLEVAMENTI IN GABBIA ARRICCHITA",EUR/100pz,2016-01-08,2026-08-31,652,643
346,M medie da 53 a 62 gr.,"Prodotti avicunicoli a peso vivo > UOVA (prezzo base per 100) > fresche cat ""A"": Provenienti da ALLEVAMENTI IN GABBIA ARRICCHITA",EUR/100pz,2016-01-08,2026-08-31,652,643
347,S piccole meno di 53 gr.,"Prodotti avicunicoli a peso vivo > UOVA (prezzo base per 100) > fresche cat ""A"": Provenienti da ALLEVAMENTI IN GABBIA ARRICCHITA",EUR/100pz,2016-01-08,2026-08-31,652,643
348,tradizionali - medi e pesanti,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > POLLI (prezzo base per Kg.),EUR/kg,2016-01-08,2017-01-13,46,45
349,tradizionali - super pesanti,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > POLLI (prezzo base per Kg.),EUR/kg,2016-01-08,2017-01-13,46,45
350,a busto rosticceria gr. 1.000; gr. 1.100; gr. 1.200,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > POLLI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
351,a busto,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > POLLI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
352,Golden Comet tradizionali,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > GALLI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
353,Livornesi tradizionali,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > GALLI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
354,medie,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > GALLINE (prezzo base per Kg.) > tradizionali,EUR/kg,2016-01-08,2017-01-13,46,45
355,pesanti,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > GALLINE (prezzo base per Kg.) > tradizionali,EUR/kg,2016-01-08,2017-01-13,46,45
356,pesanti,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > GALLINE (prezzo base per Kg.) > a busto,EUR/kg,2016-01-08,2026-08-31,652,643
357,leggere,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > GALLINE (prezzo base per Kg.) > a busto,EUR/kg,2016-01-08,2026-08-31,652,643
358,tradizionali,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > FARAONE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
359,eviscerate senza frattaglie,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > TACCHINI (prezzo base per Kg.) > femmine,EUR/kg,2016-01-08,2017-01-13,46,45
360,eviscerati senza frattaglie,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > TACCHINI (prezzo base per Kg.) > maschi,EUR/kg,2016-01-08,2017-01-13,46,45
361,femmine tradizionali,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > ANITRE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
362,a busto,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > ANITRE (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
363,petti con forcella,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI POLLO (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
364,cosciotti,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI POLLO (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
365,ali non separate,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI POLLO (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
366,fesa,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI TACCHINO (prezzo base per Kg.) > femmine,EUR/kg,2016-01-08,2026-08-31,652,643
367,cosce,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI TACCHINO (prezzo base per Kg.) > femmine,EUR/kg,2016-01-08,2026-08-31,652,643
368,ali,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI TACCHINO (prezzo base per Kg.) > femmine,EUR/kg,2016-01-08,2026-08-31,652,643
369,fesa,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI TACCHINO (prezzo base per Kg.) > maschi,EUR/kg,2016-01-08,2026-08-31,652,643
370,cosce,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI TACCHINO (prezzo base per Kg.) > maschi,EUR/kg,2016-01-08,2026-08-31,652,643
371,ali,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > PARTI DI TACCHINO (prezzo base per Kg.) > maschi,EUR/kg,2016-01-08,2026-08-31,652,643
372,macellati freschi nazionali,Prodotti avicunicoli macellati naz.li freschi 'Classe A' > CONIGLI (prezzo base per Kg.),EUR/kg,2016-01-08,2026-08-31,652,643
615,- Amarone e recioto produzione 2013 - d.o.c.g. classico,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > AMARONE E RECIOTO (prezzo E/litro) > VALPOLICELLA,EUR/L,2016-01-15,2018-02-05,105,104
616,- Amarone e recioto produzione 2013 - d.o.c.g.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > AMARONE E RECIOTO (prezzo E/litro) > VALPOLICELLA,EUR/L,2016-01-15,2018-02-05,105,104
617,- recioto e amarone zona D.O.C. (cons. appassita),UVA DA VINO > UVE APPASSITE (prezzo base per kg) > VALPOLICELLA,EUR/kg,2016-01-25,2021-04-19,56,46
618,- recioto e amarone zona Classica (cons. appassita),UVA DA VINO > UVE APPASSITE (prezzo base per kg) > VALPOLICELLA,EUR/kg,2016-01-18,2021-04-19,57,46
619,- d.o.c. atto a ripasso,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VALPOLICELLA (quotazione base per litro),EUR/L,2016-05-09,2017-01-30,35,33
620,- d.o.c. classico atto a ripasso,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VALPOLICELLA (quotazione base per litro),EUR/L,2016-05-09,2017-01-30,35,33
621,d.o.c.g. atto a Amarone e Recioto,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 ATTO A > AMARONE E RECIOTO VALPOLICELLA (quotazione base per litro),EUR/L,2016-06-13,2016-06-13,1,0
622,d.o.c.g. classico atto a Amarone e Recioto,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 ATTO A > AMARONE E RECIOTO VALPOLICELLA (quotazione base per litro),EUR/L,2016-06-13,2016-06-13,1,0
623,- terreni zona d.o.c.,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > BARDOLINO,EUR/kg,2016-08-22,2026-08-31,114,74
624,- collina zona classica,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > BARDOLINO,EUR/kg,2016-08-22,2026-08-31,113,71
625,- terreni zona d.o.c.,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > CUSTOZA,EUR/kg,2016-08-22,2026-08-31,118,86
626,"- terreni zona D.O.C. ( babo min. 15,30)",UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > VALPOLICELLA,EUR/kg,2016-08-22,2026-08-31,116,87
627,"- terreni zona classica ( babo min. 15,30)",UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > VALPOLICELLA,EUR/kg,2016-08-22,2026-08-31,116,86
628,- recioto e amarone  zona D.O.C. (cons.fresca in plateaux),UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > VALPOLICELLA,EUR/kg,2016-08-22,2026-08-31,115,89
629,- recioto e amarone  zona Classica (cons. fresca in plateaux),UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > VALPOLICELLA,EUR/kg,2016-08-22,2026-08-31,115,88
630,- terreni zona D.O.C.,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > SOAVE,EUR/kg,2016-08-22,2026-08-31,111,66
631,"- zona classica (base babo 16,5)",UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > SOAVE,EUR/kg,2016-08-22,2026-08-31,107,49
632,- bianca,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > VALDADIGE,EUR/kg,2016-08-22,2022-09-12,69,30
633,- nera,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > VALDADIGE,EUR/kg,2016-08-22,2022-09-12,68,28
634,- pinot grigio,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > VALDADIGE,EUR/kg,2016-08-22,2026-08-31,120,99
635,- terreni zona d.o.c.,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > LUGANA,EUR/kg,2016-08-22,2026-08-31,115,81
636,- d.o.c.,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > DURELLO,EUR/kg,2016-08-22,2026-08-31,87,34
637,- Chardonnay,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A I.G.T.,EUR/kg,2016-08-22,2026-08-31,119,96
638,- Pinot bianco,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A I.G.T.,EUR/kg,2016-08-22,2021-09-06,59,33
639,- Pinot grigio,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A I.G.T.,EUR/kg,2016-08-22,2021-08-23,49,9
640,- Cabernet,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A I.G.T.,EUR/kg,2016-08-22,2026-08-31,111,56
641,- Merlot,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A I.G.T.,EUR/kg,2016-08-22,2026-08-31,114,68
642,- bianco Verona,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A I.G.T.,EUR/kg,2016-08-22,2026-08-31,111,63
643,- rosso Verona,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A I.G.T.,EUR/kg,2016-08-22,2026-08-31,109,55
644,- bianco,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A V.D.T.,EUR/kg,2016-08-22,2026-08-31,101,30
645,- pinot grigio veneto - base 12 (prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-10-03,2017-11-27,57,50
646,- d.o.c.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > BARDOLINO (quotazione base per litro),EUR/L,2016-11-07,2017-09-25,42,21
647,- d.o.c. classico,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > BARDOLINO (quotazione base per litro),EUR/L,2016-11-07,2017-09-25,42,21
648,- d.o.c. chiaretto,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > BARDOLINO (quotazione base per litro),EUR/L,2016-11-07,2017-09-25,42,21
649,- d.o.c.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VALPOLICELLA (quotazione base per litro),EUR/L,2016-11-07,2017-12-18,56,45
650,- d.o.c. classico,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VALPOLICELLA (quotazione base per litro),EUR/L,2016-11-07,2017-12-18,56,44
651,- d.o.c.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > SOAVE (quotazione base 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-25,43,39
652,- d.o.c. classico (prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > SOAVE (quotazione base 1 grado/100 litri),EUR/L,2016-11-07,2017-09-25,43,38
653,"- d.o.c.g. classico superiore (gr. 12,5/13)",VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > SOAVE (quotazione base 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-25,41,0
654,- d.o.c.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > CUSTOZA (quotazione base per litro),EUR/L,2016-11-07,2017-09-25,42,21
655,- d.o.c. rosso,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VALDADIGE (quotazione base per litro),EUR/L,2016-11-07,2017-09-25,42,28
656,- d.o.c. bianco,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VALDADIGE (quotazione base per litro),EUR/L,2016-11-07,2017-09-25,42,9
657,- d.o.c. pinot grigio,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VALDADIGE (quotazione base per litro),EUR/L,2016-10-10,2017-09-25,45,26
658,- d.o.c.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > LUGANA (quotazione base per litro),EUR/L,2016-11-07,2017-11-27,53,45
659,- rosso veronese gr. 10/12,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-25,41,0
660,"- rosso veronese gr. 13,5/14 (prezzo E/litro)",VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-11-07,2017-09-25,41,0
661,- bianco veronese gr. 10/13,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-25,42,23
662,- chardonnay (gr. 12 prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-11-07,2017-09-25,42,23
663,- durello,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-25,42,22
664,- garganega,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-25,42,23
665,- merlot,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-25,42,21
666,- pinot bianco (gr. 12 prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-11-07,2017-09-25,42,19
667,- rosso,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINO DA TAVOLA (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-18,41,19
668,- bianco,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VINO DA TAVOLA (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-11-07,2017-09-18,41,23
669,- rosso,UVA DA VINO > UVE ATTE A D.O.C. (prezzo base per kilogrammo): > ATTE A V.D.T.,EUR/kg,2016-10-10,2026-08-31,91,17
670,per olio d'oliva Extra Vergine d.o.p. (* resa 11-14),OLII (prezzo base per Tonnellata) > OLIVE CERTIFICATE (prezzo per Kilogrammo) > Veneto Valpolicella d.o.p.,EUR/kg,2016-10-17,2026-08-31,477,76
671,per olio d'oliva Extra Vergine d.o.p. (* resa 15-17),OLII (prezzo base per Tonnellata) > OLIVE CERTIFICATE (prezzo per Kilogrammo) > Veneto Valpolicella d.o.p.,EUR/kg,2016-11-21,2026-08-31,461,37
672,di colza estera gen. modificata (f.co partenza),MANGIMI (prezzo base per Tonnellata) > Farine di estrazione,EUR/t,2016-11-21,2026-08-31,584,456
673,- d.o.c. atto a superiore (gr. 12/13),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2016 > VALPOLICELLA (quotazione base per litro),EUR/L,2016-11-28,2019-01-21,103,43
